MARCA;MODELO;CC;MM DATA;ABS;MODELO con ABS;Año;KM;Coste;PVP;Margen;Matrícula;Model_id;Fecha
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2019;24000;4600;5790;1190;8215LCN;c67a9184-f746-4631-bfa5-6d75709ae600;09/02/2023
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2019;31698;4700;5790;1090;4122KVC;c67a9184-f746-4631-bfa5-6d75709ae600;30/03/2023
APRILIA;SHIVER 900;750;SHIVER 900 ABS;ABS;SHIVER 900 ABS;2019;33000;4500;5790;1290;6398KVG;c67a9184-f746-4631-bfa5-6d75709ae600;27/06/2023
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2018;19153;4500;5790;1290;1466KKC;c67a9184-f746-4631-bfa5-6d75709ae600;17/07/2024
APRILIA;SHIVER 900;750;Shiver 900 900;NO;SHIVER 900 ;2018;16000;5000;5880;880;4781KMZ;c67a9184-f746-4631-bfa5-6d75709ae600;06/06/2023
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2020;18500;4700;5890;1190;7160LFJ;c67a9184-f746-4631-bfa5-6d75709ae600;09/11/2022
APRILIA;SHIVER 900;896;SHIVER 900;;;2018;7613;4460;5890;1430;2821KHN;c67a9184-f746-4631-bfa5-6d75709ae600;06/08/2024
APRILIA;SHIVER 900;750;Shiver 900 -;NO;SHIVER 900 ;2020;10500;5700;6190;490;8183LHN;c67a9184-f746-4631-bfa5-6d75709ae600;04/04/2023
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2019;7500;4350;6240;1890;9612KYT;c67a9184-f746-4631-bfa5-6d75709ae600;12/01/2024
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2019;1000;4600;6290;1690;1545KZK;c67a9184-f746-4631-bfa5-6d75709ae600;16/01/2024
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2022;10000;5400;6390;990;9132LKW;c67a9184-f746-4631-bfa5-6d75709ae600;31/03/2023
APRILIA;SHIVER 900;750;SHIVER 900;NO;SHIVER 900 ;2020;6512;5700;6940;1240;8091LKJ;c67a9184-f746-4631-bfa5-6d75709ae600;23/01/2023
APRILIA;SHIVER 900;750;Shiver 900;NO;SHIVER 900 ;2020;3514;6000;7490;1490;7015LGN;c67a9184-f746-4631-bfa5-6d75709ae600;07/02/2023
APRILIA;SPORT CITY 300;278;SPORT CITY 300;NO;SPORT CITY 300 ;2011;8000;500;1390;890;5175HHP;ZZZZZZZ;29/05/2024
APRILIA;SR 50 MOTARD;50;SR 50 MOTARD;NO;SR 50 MOTARD ;2020;7354;250;1690;1440;C1447BWL;ZZZZZZZ;18/12/2023
APRILIA;SR 50 MOTARD;50;SR 50 MOTARD;NO;SR 50 MOTARD ;2020;7354;2000;2990;990;C1447BWL;ZZZZZZZ;27/12/2023
APRILIA;SR GT 125;124;SR MAX 125;NO;SR GT 125 ;2014;24200;1200;1840;640;5166HYH;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;25/04/2024
APRILIA;SR GT 125;125;SR MAX 125 2017;NO;SR GT 125 ;2016;10000;830;1890;1060;4760JVW;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;26/09/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;19607;1538;2058;520;2085LXW;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;26/06/2024
APRILIA;SR GT 125;125;SR 50 2T;NO;SR GT 125 ;2022;200;1100;2090;990;C3114BWP;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;25/08/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;14560;1538;2140;602;2074LXW;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;26/06/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;20000;1400;2140;740;9397LYC;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;18/07/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;21979;1538;2240;702;2068LXW;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;27/06/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;11400;1100;2240;1140;9678LYV;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;29/06/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;17555;2000;2306;306;0316LZR;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;29/04/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;10723;1900;2440;540;3364LXJ;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;14/03/2024
APRILIA;SR GT 125;125;SR GT 125 CBS;NO;SR GT 125 CBS ;2023;188;2432;2471;39;7451MJG;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;22/01/2024
APRILIA;SR GT 125;125;SR GT 125;;;2022;6544;1500;2490;990;5295MCZ;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;04/10/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;12840;1538;2590;1052;2087LXW;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;22/07/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;3400;2200;2640;440;1883MHN;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;10/04/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;10120;2000;2690;690;1371LWZ;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;28/03/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;4900;2300;2740;440;7124MBP;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;15/07/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;12850;2100;2790;690;0252MBR;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;16/07/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;"0
";2066;2802;736;"9175MHC
";4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;05/04/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;0;2231;2884;653;4959MLB;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;12/03/2024
APRILIA;SR GT 125;125;SR GT 125 None;NO;SR GT 125 ;2022;3000;2200;2890;690;5068LXJ;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;31/10/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;6700;2250;2890;640;7997LZB;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;15/05/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;1800;2000;2890;890;1077LZC;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;12/06/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;490;2145;2940;795;0667MMN;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;29/06/2024
APRILIA;SR GT 125;125;SR GT 125 SPORT CBS;NO;SR GT 125 SPORT CBS ;2023;0;2231;2967;736;7571MKX;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;03/01/2024
APRILIA;SR GT 125;125;SR GT 125 SPORT CBS;NO;SR GT 125 SPORT CBS ;2023;0;2231;2967;736;7387MKX;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;16/01/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2024;0;2231;2967;736;RP8MD5100NV011923;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;21/05/2024
APRILIA;SR GT 125;125;SR GT 125 ;NO;SR GT 125 ;2022;6500;2300;2990;690;1807LXK;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;21/06/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2022;2713;2300;2990;690;7588LZD;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;31/08/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;187;2250;2990;740;6487MHF;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;29/04/2024
APRILIA;SR GT 125;125;SR GT 125;;;2022;6087;2000;2999;999;6571MDV;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;31/10/2024
APRILIA;SR GT 125;125;SR GT 125 2022;NO;SR GT 125 ;2022;3800;2300;3090;790;7825LXH;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;29/09/2023
APRILIA;SR GT 125;125;SR GT 125;;;2023;687;2250;3099;849;0422MLB;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;10/10/2024
APRILIA;SR GT 125;125;SR GT 125 125;NO;SR GT 125 ;2022;2641;2760;3190;430;2392LYV;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;09/08/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;3080;2500;3190;690;1730MHJ;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;15/04/2024
APRILIA;SR GT 125;125;SR GT 125 2022;NO;SR GT 125 ;2022;900;2500;3290;790;6767LYL;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;15/05/2023
APRILIA;SR GT 125;125;SR GT 125 2022;NO;SR GT 125 ;2022;1300;2600;3290;690;8045LZR;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;10/08/2023
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;199;2045;3290;1245;3408MKN;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;18/04/2024
APRILIA;SR GT 125;125;SR GT 125;NO;SR GT 125 ;2023;199;2045;3290;1245;3408MKN;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;16/05/2024
APRILIA;SR GT 125;125;SR GT 125 2022;NO;SR GT 125 ;2022;300;2600;3300;700;3780MBG;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;11/05/2023
APRILIA;SR GT 125;125;SR GT;NO;SR GT 125 ;2022;1287;3000;3321;321;1565LXH;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;16/01/2023
APRILIA;SR GT 125;125;SR GT 200 2022;NO;SR GT 125 ;2022;80;2545;3790;1245;0496MBG;4bc62c42-86e8-4d83-b2a2-5b1fbfb45993;26/05/2023
APRILIA;SX 125;124;SX 125;;;2019;16976;1700;2499;799;8694KVB;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;24/10/2024
APRILIA;SX 125;125;SX 125;;;2021;4721;1830;2649;819;0230LTY;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;22/10/2024
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2021;7100;2100;2890;790;8106LNX;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;03/07/2024
APRILIA;SX 125;124;SX 125;;;2018;7848;2100;2890;790;6271KNT;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;26/09/2024
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2022;3686;2400;2940;540;0456LZR;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;17/07/2024
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2023;1171;2045;2990;945;7733MFH;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;17/04/2024
APRILIA;SX 125;125;SX 125;;;2023;10330;2200;2990;790;8146MJM;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;13/09/2024
APRILIA;SX 125;125;SX 125;;;2022;7307;2600;2999;399;7486LZF;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;31/10/2024
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2023;0;2761;3215;454;4724MJG;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;13/12/2023
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2023;0;2629;3298;668;8146MJM;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;07/09/2023
APRILIA;SX 125;125;SX 125;NO;SX 125 ;2023;0;2761;3298;536;6003MJG;bbb0a50c-d520-4c1a-9c12-c684eb1f6b17;28/09/2023
APRILIA;SX 50;50;SX 50;NO;SX 50 ;2021;3500;1145;2190;1045;C2909BWL;ZZZZZZZ;29/01/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2022;4887;900;1340;440;C6932BWN;fc19f636-c5c2-4292-9bd7-146839cb9b12;03/07/2024
APRILIA;SXR 50;50;SXR 50;;;2021;12256;630;1340;710;C9262BWM;fc19f636-c5c2-4292-9bd7-146839cb9b12;23/09/2024
APRILIA;SXR 50;50;SXR 50;;;2022;4958;1000;1440;440;C5554BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;12/09/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2022;27000;830;1540;710;C8966BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;17/07/2024
APRILIA;SXR 50;50;SXR 50 ;NO;SXR 50 ;2022;500;1000;1640;640;C6953BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;15/12/2023
APRILIA;SXR 50;50;SXR 50;;;2023;3143;1000;1640;640;C2279BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;06/09/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2023;1300;1300;1740;440;C5466BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;13/05/2024
APRILIA;SXR 50;50;SXR 50 2021;NO;SXR 50 ;2021;6542;1200;1990;790;C6089BWM;fc19f636-c5c2-4292-9bd7-146839cb9b12;26/09/2023
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2024;160;1300;1990;690;C2282BWT;fc19f636-c5c2-4292-9bd7-146839cb9b12;11/04/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2022;978;1148;1990;842;C6953BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;21/05/2024
APRILIA;SXR 50;50;SXR 50;;;2022;10403;800;1990;1190;C0284BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;07/10/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2023;0;1405;2017;612;C7675BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;18/01/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2023;5;1500;2190;690;C5214BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;08/01/2024
APRILIA;SXR 50;50;SXR 50 ;NO;SXR 50 ;2023;0;1405;2223;818;C7724BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;07/12/2023
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2023;0;1405;2223;818;C7311BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;18/01/2024
APRILIA;SXR 50;50;SXR 50;NO;SXR 50 ;2023;2467;1200;2240;1040;C9544BWS;fc19f636-c5c2-4292-9bd7-146839cb9b12;06/03/2024
APRILIA;SXR 50;50;SX 50 2017;NO;SXR 50 ;2022;5400;1200;2290;1090;C5629BWP;fc19f636-c5c2-4292-9bd7-146839cb9b12;30/06/2023
APRILIA;TUAREG 660;660;TUAREG 660;;;2023;1980;6364;8256.2;1892.2;9259MHC;e5d5f76b-3500-48ac-84d6-e3ad9445ba35;27/08/2024
APRILIA;TUAREG 660;660;TUAREG 660;NO;TUAREG 660 ;2022;9200;8300;9240;940;1148LZN;e5d5f76b-3500-48ac-84d6-e3ad9445ba35;19/04/2024
APRILIA;TUAREG 660;660;TUAREG 660;NO;TUAREG 660 ;2022;14900;8500;9250;750;9830LXX;e5d5f76b-3500-48ac-84d6-e3ad9445ba35;19/01/2024
APRILIA;TUAREG 660;660;TUAREG 660;NO;TUAREG 660 ;2022;5100;9000;9390;390;2554LWW;e5d5f76b-3500-48ac-84d6-e3ad9445ba35;11/04/2024
APRILIA;TUAREG 660;660;TUAREG 660;;;2023;4272;8000;9790;1790;6101MFP;e5d5f76b-3500-48ac-84d6-e3ad9445ba35;20/08/2024
APRILIA;TUONO 1000;1000;TUONO 1000;NO;TUONO 1000 ;2005;48800;2300;3490;1190;7535DSS;0ef49e1d-e1c8-4792-a241-f0b308aa3f0b;23/04/2024
APRILIA;TUONO 1000;1000;TUONO 1000;NO;TUONO 1000 ;2007;31130;3500;3990;490;7592FSY;0ef49e1d-e1c8-4792-a241-f0b308aa3f0b;12/12/2023
APRILIA;TUONO 1000;999;TUONO 1000;;;2011;35473;4800;6299;1499;6923HDK;0ef49e1d-e1c8-4792-a241-f0b308aa3f0b;25/10/2024
APRILIA;TUONO 125;124;TUONO 125;;;2020;18585;1800;2599;799;7442LLD;9acb139e-5f88-42b5-9236-2cef88d2c4b3;25/11/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;17800;2150;2640;490;2865KTC;9acb139e-5f88-42b5-9236-2cef88d2c4b3;18/07/2024
APRILIA;TUONO 125;125;TUONO 125;;;2021;25167;2100;2690;590;6972LSC;9acb139e-5f88-42b5-9236-2cef88d2c4b3;09/10/2024
APRILIA;TUONO 125;124;TUONO 125;;;2019;9138;1800;2799;999;4396KTV;9acb139e-5f88-42b5-9236-2cef88d2c4b3;26/11/2024
APRILIA;TUONO 125;125;TUONO 125 V4 ABS;ABS;TUONO 125 ABS;2018;12500;2000;2990;990;0777KHP;9acb139e-5f88-42b5-9236-2cef88d2c4b3;21/08/2023
APRILIA;TUONO 125;125;TUONO 125 V4 ABS;ABS;TUONO 125 ABS;2017;18500;2000;2990;990;3143KFL;9acb139e-5f88-42b5-9236-2cef88d2c4b3;30/08/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2023;0;2479;3091;612;"4563MJC
";9acb139e-5f88-42b5-9236-2cef88d2c4b3;27/06/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;7400;2500;3190;690;6510KVK;9acb139e-5f88-42b5-9236-2cef88d2c4b3;23/05/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;8445;2600;3190;590;9201LCF;9acb139e-5f88-42b5-9236-2cef88d2c4b3;06/06/2023
APRILIA;TUONO 125;125;tuono 125 ;NO;TUONO 125 ;2019;9790;2500;3190;690;5374KVY;9acb139e-5f88-42b5-9236-2cef88d2c4b3;07/06/2023
APRILIA;TUONO 125;125;TUONO 125 ABS;ABS;TUONO 125 ABS;2020;16000;2350;3190;840;6503LHX;9acb139e-5f88-42b5-9236-2cef88d2c4b3;19/09/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2020;17000;2300;3190;890;7442LLD;9acb139e-5f88-42b5-9236-2cef88d2c4b3;28/09/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;15080;2500;3190;690;7486KVP;9acb139e-5f88-42b5-9236-2cef88d2c4b3;17/10/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2020;3100;2400;3190;790;9094LFG;9acb139e-5f88-42b5-9236-2cef88d2c4b3;31/05/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2022;1947;3600;3240;-360;8628LYJ;9acb139e-5f88-42b5-9236-2cef88d2c4b3;30/04/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;5280;2500;3290;790;2762KWF;9acb139e-5f88-42b5-9236-2cef88d2c4b3;04/09/2023
APRILIA;TUONO 125;125;Tuono 125 -;NO;TUONO 125 ;2018;3910;2150;3290;1140;4222KNP;9acb139e-5f88-42b5-9236-2cef88d2c4b3;04/09/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;8357;2500;3290;790;6302KYT;9acb139e-5f88-42b5-9236-2cef88d2c4b3;03/04/2024
APRILIA;TUONO 125;125;TUONO 125;;;2024;0;2645;3297.52;652.52;2144MRF;9acb139e-5f88-42b5-9236-2cef88d2c4b3;20/08/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2023;"0
";2479;3298;818;"6603MMS
";9acb139e-5f88-42b5-9236-2cef88d2c4b3;17/04/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2023;"0
";2479;3298;818;"9280MHC
";9acb139e-5f88-42b5-9236-2cef88d2c4b3;22/04/2024
APRILIA;TUONO 125;125;TUONO 125;;;2023;1900;3100;3340;240;5929MHJ;9acb139e-5f88-42b5-9236-2cef88d2c4b3;30/08/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;3000;3100;3390;290;9419KSS;9acb139e-5f88-42b5-9236-2cef88d2c4b3;08/06/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2020;7518;3000;3490;490;4563LJB;9acb139e-5f88-42b5-9236-2cef88d2c4b3;25/05/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2021;14300;3000;3490;490;6972LSC;9acb139e-5f88-42b5-9236-2cef88d2c4b3;19/09/2023
APRILIA;TUONO 125;125;TUONO 125;;;2023;5589;2800;3499;699;3648MJS;9acb139e-5f88-42b5-9236-2cef88d2c4b3;09/10/2024
APRILIA;TUONO 125;125;TUONO 125 V4 ABS;ABS;TUONO 125 ABS;2022;4800;3000;3640;640;6585LXG;9acb139e-5f88-42b5-9236-2cef88d2c4b3;11/12/2023
APRILIA;TUONO 125;125;TUONO 125 V4 ABS;ABS;TUONO 125 ABS;2019;900;2900;3690;790;9220KVM;9acb139e-5f88-42b5-9236-2cef88d2c4b3;04/07/2023
APRILIA;TUONO 125;124;TUONO 125;;;2023;926;3100;3690;590;6930MJM;9acb139e-5f88-42b5-9236-2cef88d2c4b3;19/08/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2019;9980;3000;3790;790;6712KYW;9acb139e-5f88-42b5-9236-2cef88d2c4b3;04/01/2024
APRILIA;TUONO 125;125;tuono 125 ;NO;TUONO 125 ;2019;9790;2400;3870;1470;5374KVY;9acb139e-5f88-42b5-9236-2cef88d2c4b3;07/06/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2022;3300;3600;3960;360;4519LYS;9acb139e-5f88-42b5-9236-2cef88d2c4b3;06/04/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2022;370;3400;3990;590;9850LWZ;9acb139e-5f88-42b5-9236-2cef88d2c4b3;25/06/2024
APRILIA;TUONO 125;125;TUONO 125;;;2024;0;3400;3990;590;1101MNC;9acb139e-5f88-42b5-9236-2cef88d2c4b3;19/08/2024
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2021;2429;3500;4290;790;5060LRR;9acb139e-5f88-42b5-9236-2cef88d2c4b3;03/03/2023
APRILIA;TUONO 125;125;TUONO 125;NO;TUONO 125 ;2022;139;3200;4390;1190;6819MCG;9acb139e-5f88-42b5-9236-2cef88d2c4b3;28/02/2023
APRILIA;TUONO 660;660;TUONO 660;NO;TUONO 660 ;2021;16914;6000;6990;990;8183LMR;26210a69-380f-48a6-a7d0-c63f68532abb;23/07/2024
APRILIA;TUONO 660;660;TUONO 660;NO;TUONO 660 ;2022;2520;7575;7740;165;5139LTB;26210a69-380f-48a6-a7d0-c63f68532abb;22/04/2024
APRILIA;TUONO 660;660;TUONO 660;;;2023;4410;6500;7999;1499;9127MDJ;26210a69-380f-48a6-a7d0-c63f68532abb;12/11/2024
APRILIA;TUONO 660;660;TUONO 660;;;2023;244;7000;8040;1040;2955MGY;26210a69-380f-48a6-a7d0-c63f68532abb;12/11/2024
APRILIA;TUONO 660;660;TUONO 660;NO;TUONO 660 ;2023;200;6500;8190;1690;5813MMH;26210a69-380f-48a6-a7d0-c63f68532abb;08/04/2024
APRILIA;TUONO 660;660;TUONO 660;NO;TUONO 660 ;2021;5600;8400;8390;-10;7825LVH;26210a69-380f-48a6-a7d0-c63f68532abb;19/09/2023
APRILIA;TUONO 660;660;TUONO 660 2020;NO;TUONO 660 ;2021;4500;7000;8390;1390;4170LNN;26210a69-380f-48a6-a7d0-c63f68532abb;26/09/2023
APRILIA;TUONO V4;1077;TUONO V4 1100;NO;TUONO V4 ;2020;19777;8600;10490;1890;8315LGL;67058e64-054a-46db-8efa-4dbd44b74e34;31/07/2024
APRILIA;TUONO V4;1077;TUONO V4 1100 FACTORY;;;2020;18000;14800;12140;-2660;2648LFS;67058e64-054a-46db-8efa-4dbd44b74e34;14/08/2024
APRILIA;TUONO V4;1077;TUONO V4 1100 FACTORY;NO;TUONO V4 ;2017;17100;11550;12290;740;5650KBH;67058e64-054a-46db-8efa-4dbd44b74e34;15/05/2024
APRILIA;TUONO V4;1100;TUONO V4 1100;NO;TUONO V4 ;2018;7300;11200;12490;1290;6775KPX;67058e64-054a-46db-8efa-4dbd44b74e34;14/12/2023
APRILIA;TUONO V4;1100;TUONO V4 1100;NO;TUONO V4 ;2019;17800;12300;13490;1190;8053KVC;67058e64-054a-46db-8efa-4dbd44b74e34;07/03/2024
APRILIA;TUONO V4;1077;TUONO V4 1100;NO;TUONO V4 ;2022;2113;12000;13990;1990;7780MBV;67058e64-054a-46db-8efa-4dbd44b74e34;28/06/2024
APRILIA;TUONO V4;1100;TUONO V4 1100;NO;TUONO V4 ;2022;8500;14000;14240;240;2137LWB;67058e64-054a-46db-8efa-4dbd44b74e34;04/03/2024
APRILIA;TUONO V4;1077;TUONO V4 1100 FACTORY;;;2022;7522;15000;14990;-10;4372LXP;67058e64-054a-46db-8efa-4dbd44b74e34;30/09/2024
APRILIA;TUONO V4;1077;TUONO V4 1100;NO;TUONO V4 ;2018;40000;10300;9990;-310;7028KHM;67058e64-054a-46db-8efa-4dbd44b74e34;22/04/2024
BENDA;CHINCHILLA 125;125;CHINCHILLA 125;NO;CHINCHILLA 125 ;2022;4876;900;1640;740;5093LYJ;ZZZZZZZ;07/05/2024
BENELLI;502C;500;502C;NO;502C ;2021;31023;2200;3490;1290;3396LSB;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;21/06/2024
BENELLI;502C;500;502C;NO;502C ;2020;13835;3000;3740;740;9346LLF;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;30/07/2024
BENELLI;502C;500;502C;NO;502C ;2020;16500;3200;4040;840;1973LJL;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;26/03/2024
BENELLI;502C;500;502C;NO;502C ;2019;17879;3000;4090;1090;7566LBZ;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;12/06/2024
BENELLI;502C;500;502C;NO;502C ;2021;17700;3400;4140;740;9790LNB;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;07/05/2024
BENELLI;502C;500;502 C;NO;502C ;2023;23100;4200;4290;90;7208MHH;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;02/04/2024
BENELLI;502C;500;502C;NO;502C ;2021;9730;3000;4390;1390;1436LVN;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;11/07/2024
BENELLI;502C;500;502 C;NO;502C ;2021;17000;3900;4490;590;4624LSG;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;15/04/2024
BENELLI;502C;500;502C;NO;502C ;2022;3041;3500;4790;1290;3311LVV;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;25/03/2024
BENELLI;502C CRUISER;502;502C CRUISER;NO;502C CRUISER ;2020;26000;2700;3790;1090;3146LLZ;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;17/10/2023
BENELLI;502C CRUISER;502;502C CRUISER;NO;502C CRUISER ;2019;11000;3000;4190;1190;6945KYC;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;21/09/2023
BENELLI;502C CRUISER;500;502C;;;2021;12168;3000;4290;1290;1597LPK;925f29f8-3ce3-4d03-8c94-dbcb169d25a3;26/09/2024
